Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
539,M-NEC,MNEC0539,2008,MNEC03,WS0077,18.35 ,24.03 ,13.11 ,3192.2,1491.7,629.6,1467.4,3256.24,Alluvial?soils,loam,24.6,34,92,6.3,161,60,75,10271
540,M-NEC,MNEC0540,2008,MNEC03,WS0077,18.35 ,24.03 ,13.11 ,3192.2,1491.7,629.6,1467.4,3256.24,Meadow soils,loam,19.3,25,100,6,161,60,75,9116
541,M-NEC,MNEC0541,2006,MNEC03,WS0077,20.61 ,26.78 ,14.90 ,2967.8,1528.1,393.4,1167.1,2638.45,Brown earths,sandy loam,19.8,17,69,5.8,180,75,75,10628
542,M-NEC,MNEC0542,2006,MNEC03,WS0077,20.61 ,26.78 ,14.90 ,2967.8,1528.1,393.4,1167.1,2638.45,Dark brown earths,sandy clay loam,20.1,19,76,5.7,180,75,75,10536
543,M-NEC,MNEC0543,2006,MNEC03,WS0077,20.18 ,25.84 ,15.20 ,2664.3,1345.6,514.1,1112.3,2498.77,Albic soils,silty clay loam,21.3,24,72,6.1,180,75,75,10599
544,M-NEC,MNEC0544,2007,MNEC03,WS0077,18.61 ,24.49 ,13.02 ,3238.9,1549.8,438.3,1570.5,3423.47,Albic soils,silty clay loam,26.3,41,83,6.2,180,75,75,9126
545,M-NEC,MNEC0545,2007,MNEC03,WS0077,18.61 ,24.49 ,13.02 ,3238.9,1549.8,438.3,1570.5,3423.47,Black soils,loam,23.7,38,67,6.3,180,75,75,10493
546,M-NEC,MNEC0546,2008,MNEC03,WS0077,18.35 ,24.03 ,13.11 ,3192.2,1491.7,629.6,1467.4,3256.24,Black soils,loam,28.4,13,108,6.4,161,60,75,10781
547,M-NEC,MNEC0547,2008,MNEC03,WS0077,18.35 ,24.03 ,13.11 ,3192.2,1491.7,629.6,1467.4,3256.24,Albic soils,loam,26.1,23,84,6,161,60,75,9396
548,M-NEC,MNEC0548,2006,MNEC03,WS0077,20.16 ,25.83 ,15.16 ,2700.8,1362.1,517.7,1124.4,2528.6,Albic soils,silty clay loam,38.5,33.8,34,6,180,75,75,10173
549,M-NEC,MNEC0549,2006,MNEC03,WS0077,20.61 ,26.78 ,14.90 ,2967.8,1528.1,393.4,1167.1,2638.45,Meadow soils,loam,20.3,17.6,63,6.1,180,75,75,10466
550,M-NEC,MNEC0550,2007,MNEC03,WS0077,18.61 ,24.49 ,13.02 ,3238.9,1549.8,438.3,1570.5,3423.47,Albic soils,loam,28.6,28,99,6.1,180,75,75,10346
551,M-NEC,MNEC0551,2007,MNEC03,WS0077,18.61 ,24.49 ,13.02 ,3238.9,1549.8,438.3,1570.5,3423.47,Black soils,loam,27.8,53,109,6.6,180,75,75,10106
552,M-NEC,MNEC0552,2006,MNEC03,WS0077,20.71 ,26.84 ,15.04 ,2920.4,1510.7,393.4,1136.7,2589.29,Dark brown earths,sandy loam,18.6,25,44,5.9,180,75,75,9006
553,M-NEC,MNEC0553,2007,MNEC03,WS0077,18.61 ,24.49 ,13.02 ,3238.9,1549.8,438.3,1570.5,3423.47,Dark brown earths,loamy sand,18.4,27,94,5.8,180,75,75,10593
554,M-NEC,MNEC0554,2007,MNEC03,WS0077,18.61 ,24.49 ,13.02 ,3238.9,1549.8,438.3,1570.5,3423.47,Dark brown earths,loamy sand,16.1,17.6,68,5.7,180,75,75,9821
555,M-NEC,MNEC0555,2008,MNEC03,WS0077,18.35 ,24.03 ,13.11 ,3192.2,1491.7,629.6,1467.4,3256.24,Brown earths,sandy loam,14.7,38,56,5.9,161,60,75,10806
556,M-NEC,MNEC0556,2006,MNEC03,WS0071,20.91 ,26.72 ,15.45 ,2948.3,1539.2,224.5,1064.3,2412.35,Chernozems,clay loam,14,9.9,190,8.3,159,80,75,8610
557,M-NEC,MNEC0557,2008,MNEC03,WS0071,20.50 ,25.68 ,15.44 ,2849.8,1465.7,278.9,1039.487,2336.22,Chernozems,clay loam,11.5,7.1,110,8.1,160,71,71,7965
558,M-NEC,MNEC0558,2008,MNEC03,WS0071,20.76 ,25.89 ,15.72 ,2843.9,1475,285,1017.587,2315.33,Chernozems,clay loam,13.4,9.8,130,7.7,160,71,71,7890
559,M-NEC,MNEC0559,2008,MNEC03,WS0071,20.49 ,25.67 ,15.43 ,2847.9,1463.8,279.5,1035.187,2325.95,Chernozems,loamy sand,13.5,9.1,220,8.3,160,71,71,6765
560,M-NEC,MNEC0560,2007,MNEC03,WS0071,21.91 ,27.73 ,16.32 ,2936.5,1596.5,246.7,1180.3,2553.78,Meadow soils,loamy sand,8.6,21.5,42,8.5,159,80,75,5115
561,M-NEC,MNEC0561,2008,MNEC03,WS0071,20.58 ,25.74 ,15.54 ,2861.2,1475,285,1031.587,2339.04,Chernozems,clay loam,14.7,6.5,70,7.5,160,71,71,8595
562,M-NEC,MNEC0562,2008,MNEC03,WS0071,20.39 ,25.57 ,15.35 ,2875.2,1471.1,285.6,1042.487,2351.34,Meadow soils,clay loam,12.3,5.4,135,7.6,160,71,71,7440
563,M-NEC,MNEC0563,2007,MNEC03,WS0071,21.92 ,27.74 ,16.32 ,2958.6,1608.6,246.7,1192.1,2578.62,Chernozems,loamy sand,11.8,5.9,75,8.4,159,80,75,11670
564,M-NEC,MNEC0564,2007,MNEC03,WS0071,21.81 ,27.64 ,16.22 ,2987.3,1617.3,256,1193.7,2581.07,Chernozems,loamy sand,11.6,5.7,60,8.3,159,80,75,8655
565,M-NEC,MNEC0565,2008,MNEC03,WS0071,20.44 ,25.63 ,15.38 ,2861.8,1467.7,279.5,1040.687,2341.42,Chernozems,loamy sand,10.4,5.4,170,7.9,160,71,71,7440
566,M-NEC,MNEC0566,2008,MNEC03,WS0071,20.47 ,25.64 ,15.45 ,2886.9,1480.7,285.1,1041.687,2368.44,Chernozems,loamy sand,14.6,5.7,110,8.1,160,71,71,8685
567,M-NEC,MNEC0567,2006,MNEC03,WS0071,20.92 ,26.72 ,15.47 ,2929,1529.9,224.5,1055.3,2398.35,Chernozems,loamy sand,17.2,17.7,230,7.8,159,80,75,7755
568,M-NEC,MNEC0568,2006,MNEC03,WS0071,20.81 ,26.60 ,15.35 ,2954.5,1537.3,224.5,1063.9,2408.34,Chernozems,loamy sand,12.4,12.9,325,8.5,159,80,75,10410
569,M-NEC,MNEC0569,2007,MNEC03,WS0071,21.76 ,27.63 ,16.14 ,3046.6,1646.6,256.1,1223.2,2646.69,Chernozems,loamy sand,14.6,5.4,50,8.4,159,80,75,8250
570,M-NEC,MNEC0570,2007,MNEC03,WS0071,21.76 ,27.63 ,16.14 ,3046.6,1646.6,256.1,1223.2,2646.69,Meadow soils,loamy sand,14.3,9,83,8.2,159,80,75,12660
571,M-NEC,MNEC0571,2005,MNEC03,WS0071,20.53 ,25.74 ,15.92 ,2874.1,1474.1,396.8,959.5,2255.79,Chernozems,clay loam,15.6,29.3,200,8,159,80,75,8804
572,M-NEC,MNEC0572,2005,MNEC03,WS0071,20.40 ,25.64 ,15.79 ,2877,1467,396.8,959.3,2251.24,Chernozems,clay loam,12.7,14.4,250,8.1,159,80,75,10005
573,M-NEC,MNEC0573,2006,MNEC03,WS0071,20.74 ,26.55 ,15.27 ,2987,1549.8,224.5,1082,2449.57,Chernozems,clay loam,21.5,6,50,6.9,159,80,75,9195
574,M-NEC,MNEC0574,2006,MNEC03,WS0071,20.90 ,26.70 ,15.45 ,2946.4,1537.3,224.5,1061.1,2401.34,Chernozems,clay loam,15.2,5.7,140,7.3,159,80,75,8715
575,M-NEC,MNEC0575,2005,MNEC03,WS0071,20.48 ,25.69 ,15.88 ,2866.6,1466.6,396.8,949.5,2236.61,Chernozems,clay loam,12.4,5.1,80,7,159,80,75,9360
576,M-NEC,MNEC0576,2005,MNEC03,WS0071,20.53 ,25.74 ,15.92 ,2874.1,1474.1,396.8,959.5,2255.79,Chernozems,clay loam,15.1,6,90,6.8,159,80,75,9405
577,M-NEC,MNEC0577,2005,MNEC03,WS0071,20.55 ,25.78 ,15.90 ,2877.2,1477.2,396.8,968.1,2273.31,Chernozems,clay loam,24.5,32.2,83,6,159,80,75,10530
578,M-NEC,MNEC0578,2005,MNEC03,WS0071,20.41 ,25.63 ,15.78 ,2918,1488,396.8,987,2313.9,Chernozems,clay loam,26.3,13.2,205,6.2,159,80,75,9885
579,M-NEC,MNEC0579,2005,MNEC03,WS0071,20.48 ,25.71 ,15.84 ,2907.9,1487.9,396.8,984.2,2306.83,Chernozems,clay loam,15.3,13.7,173,7.2,159,80,75,13080
580,M-NEC,MNEC0580,2005,MNEC03,WS0071,20.38 ,25.61 ,15.77 ,2894.6,1474.6,396.8,972.1,2277.49,Chernozems,clay loam,16.4,20.7,165,6.3,159,80,75,13035
581,M-NEC,MNEC0581,2008,MNEC03,WS0071,20.42 ,25.60 ,15.35 ,2879.1,1475,285,1051.987,2369.3,Chernozems,clay loam,22.4,6.4,150,7,160,71,71,9795
582,M-NEC,MNEC0582,2008,MNEC03,WS0071,20.62 ,25.77 ,15.60 ,2845.3,1469.1,285,1020.887,2315.88,Chernozems,clay loam,18.6,27.1,162,7.4,160,71,71,8850
583,M-NEC,MNEC0583,2005,MNEC03,WS0071,20.53 ,25.74 ,15.92 ,2874.1,1474.1,396.8,959.5,2255.79,Chernozems,clay loam,15,28.4,192,6.9,159,80,75,8790
584,M-NEC,MNEC0584,2005,MNEC03,WS0071,20.57 ,25.78 ,15.95 ,2859.5,1469.5,396.8,955.3,2247.1,Chernozems,clay loam,23.7,31,168,6.6,159,80,75,10530
585,M-NEC,MNEC0585,2008,MNEC03,WS0071,20.76 ,25.89 ,15.72 ,2843.9,1475,285,1017.587,2315.33,Chernozems,clay loam,15.2,7.1,60,6.8,160,71,71,9015
586,M-NEC,MNEC0586,2008,MNEC03,WS0071,20.44 ,25.63 ,15.37 ,2881.6,1477.5,285.1,1044.987,2366.2,Chernozems,clay loam,18.5,6.5,84,6.9,160,71,71,9480
587,M-NEC,MNEC0587,2008,MNEC03,WS0080,18.94 ,24.82 ,13.55 ,2727.7,1309.8,532.4,1045.6,2412.42,Brown earths,clay,16,35,132,7,206,89,80,13787
588,M-NEC,MNEC0588,2008,MNEC03,WS0080,19.38 ,25.21 ,14.03 ,2674.1,1305.4,530.7,1007.4,2344.33,Brown earths,loam,15,30.9,115,7,195,87,75,12807
589,M-NEC,MNEC0589,2008,MNEC03,WS0080,18.51 ,24.49 ,13.02 ,2795.1,1316,536.1,1097.8,2504.13,Albic soils,clay loam,14,35.6,128,7,180,75,75,13332
590,M-NEC,MNEC0590,2008,MNEC03,WS0080,18.79 ,24.70 ,13.26 ,2817.8,1329.3,537.2,1103.9,2556.59,Dark brown earths,sandy loam,30,15,175,6.5,180,75,75,12030
591,M-NEC,MNEC0591,2008,MNEC03,WS0080,18.79 ,24.72 ,13.26 ,2818.6,1329.9,535.5,1112.8,2578.25,Dark brown earths,sandy loam,30,10,108,6.5,180,75,75,11340
592,M-NEC,MNEC0592,2008,MNEC03,WS0080,17.56 ,23.69 ,11.88 ,3143.1,1393.8,601.3,1268.4,2898.72,Albic soils,loam,35,29,142,6.7,150,60,65,13200
593,M-NEC,MNEC0593,2008,MNEC03,WS0080,17.15 ,23.30 ,11.47 ,3241.4,1416.8,625.5,1308.9,2996.89,Meadow soils,silty clay loam,35,21,136,6.7,150,60,65,11250
594,M-NEC,MNEC0594,2008,MNEC03,WS0080,19.13 ,25.02 ,13.69 ,2735.3,1316.6,530.7,1054,2443.04,Albic soils,clay loam,32,19,111,6.5,180,75,75,12945
595,M-NEC,MNEC0595,2008,MNEC03,WS0080,19.17 ,25.05 ,13.76 ,2722.6,1313.9,530.7,1044.7,2422.2,Albic soils,clay loam,30,63,153,6.5,180,75,75,11715
596,M-NEC,MNEC0596,2008,MNEC03,WS0080,19.22 ,25.09 ,13.82 ,2709.6,1310.9,530.7,1034.7,2400.28,Albic soils,clay loam,32,73,194,6.5,180,75,75,9750
597,M-NEC,MNEC0597,2008,MNEC03,WS0080,18.79 ,24.72 ,13.26 ,2818.6,1329.9,535.5,1112.8,2578.25,Dark brown earths,sandy loam,30,12,81,6.5,180,75,75,11265
598,M-NEC,MNEC0598,2008,MNEC03,WS0080,18.79 ,24.72 ,13.26 ,2818.6,1329.9,535.5,1112.8,2578.25,Dark brown earths,sandy loam,29,6,78,6.5,180,75,75,12570
599,M-NEC,MNEC0599,2008,MNEC03,WS0080,18.79 ,24.72 ,13.26 ,2818.6,1329.9,535.5,1112.8,2578.25,Dark brown earths,sandy loam,31,12,119,6.5,180,75,75,10515
600,M-NEC,MNEC0600,2008,MNEC03,WS0080,18.79 ,24.72 ,13.26 ,2818.6,1329.9,535.5,1112.8,2578.25,Dark brown earths,sandy loam,35,17,115,6.5,180,75,75,11055
601,M-NEC,MNEC0601,2008,MNEC03,WS0080,18.79 ,24.72 ,13.26 ,2818.6,1329.9,535.5,1112.8,2578.25,Dark brown earths,sandy loam,31,30,130,6.5,180,75,75,11115
602,M-NEC,MNEC0602,2008,MNEC03,WS0080,18.79 ,24.72 ,13.26 ,2818.6,1329.9,535.5,1112.8,2578.25,Dark brown earths,sandy loam,35,17,130,6.5,180,75,75,14070
603,M-NEC,MNEC0603,2008,MNEC03,WS0079,17.96 ,24.25 ,12.24 ,3107.6,1414.1,562.9,1293.4,2907.89,Albic soils,clay,31,9.9,103,4.9,161,60,75,10736
604,M-NEC,MNEC0604,2008,MNEC03,WS0079,17.16 ,23.40 ,11.45 ,3209.7,1437.4,586.3,1362.8,3037.98,Albic soils,clay,29,57.2,318,4.9,161,60,75,12255
605,M-NEC,MNEC0605,2007,MNEC03,WS0079,17.59 ,23.96 ,11.73 ,3290.2,1532.9,584.2,1456.8,3170.9,Albic soils,clay,31,31.4,120,5.9,180,75,75,10269
606,M-NEC,MNEC0606,2008,MNEC03,WS0079,18.03 ,24.26 ,12.30 ,3101.7,1422.9,568.8,1303.4,2939.48,Albic soils,clay,33,16.2,115,5.9,161,60,75,9729
607,M-NEC,MNEC0607,2008,MNEC03,WS0223,18.15 ,24.12 ,12.61 ,2940.8,1348.8,588.9,1164.9,2693.02,Albic soils,loamy sand,31,17,107,6.4,180,75,75,9101
608,M-NEC,MNEC0608,2008,MNEC03,WS0223,18.13 ,24.10 ,12.59 ,2955.3,1353.3,588.9,1175.2,2714.75,Albic soils,loamy sand,30,15,114,6.4,180,75,75,12945
609,M-NEC,MNEC0609,2008,MNEC03,WS0223,18.13 ,24.11 ,12.58 ,2973.7,1361.7,595.8,1180.4,2728.99,Black soils,clay,30,23,109,6.5,180,75,75,12765
610,M-NEC,MNEC0610,2008,MNEC03,WS0223,18.17 ,24.15 ,12.62 ,2907.7,1335.7,557.7,1164.9,2679.53,Albic soils,clay,29,27,105,6.7,180,75,75,12630
611,M-NEC,MNEC0611,2008,MNEC03,WS0080,17.70 ,23.78 ,12.03 ,3079,1379.7,599.7,1244.4,2857.02,Albic soils,silty clay loam,35,22,127,6.7,150,60,65,10710
612,M-NEC,MNEC0612,2008,MNEC03,WS0080,16.90 ,22.98 ,11.29 ,3194.4,1399.1,615.1,1308.8,2968.77,Albic soils,loam,35,28,132,6.7,150,60,65,10710
613,M-NEC,MNEC0613,2008,MNEC03,WS0080,19.00 ,24.87 ,13.59 ,2735.7,1312.8,532.4,1048.6,2423.46,Albic soils,clay,17,47.8,172,7,201,84,80,10650
614,M-NEC,MNEC0614,2008,MNEC03,WS0080,17.39 ,23.42 ,11.90 ,2955.7,1346.6,555.4,1189.9,2658.18,Albic soils,clay loam,14,36.1,129,7,206,89,78,9681
615,M-NEC,MNEC0615,2008,MNEC03,WS0080,18.75 ,24.69 ,13.30 ,2756.2,1313,533,1067.4,2456.21,Albic soils,clay loam,15,45.2,119,7,204,87,80,10080
616,M-NEC,MNEC0616,2008,MNEC03,WS0080,18.71 ,24.66 ,13.24 ,2769.1,1315.9,533.8,1078.1,2471.72,Albic soils,clay loam,16,33.1,99,7,180,75,75,10365
617,M-NEC,MNEC0617,2008,MNEC03,WS0080,18.32 ,24.36 ,12.78 ,2875.8,1336.7,540.1,1129.8,2559.05,Albic soils,clay loam,13,25.9,108,7,195,83,78,10080
618,M-NEC,MNEC0618,2008,MNEC03,WS0080,18.45 ,24.48 ,12.94 ,2823.3,1324.2,540,1108.5,2513.81,Albic soils,clay loam,16,28,87,7,180,75,75,10635
619,M-NEC,MNEC0619,2007,MNEC03,WS0079,18.52 ,24.92 ,12.72 ,3222.9,1527.9,565.8,1381.6,3055.95,Albic soils,clay,31,14,70,5.8,180,75,75,9861
620,M-NEC,MNEC0620,2007,MNEC03,WS0079,18.75 ,25.10 ,12.98 ,3205.5,1527.9,565.6,1361.6,3024.56,Albic soils,clay,31,16,75,5.9,180,75,75,11135
621,M-NEC,MNEC0621,2008,MNEC03,WS0079,17.74 ,23.99 ,12.00 ,3176.2,1443.4,579.7,1336.2,3031.33,Albic soils,clay,32,8.7,139,5,161,60,75,10658
622,M-NEC,MNEC0622,2008,MNEC03,WS0079,18.04 ,24.28 ,12.33 ,3084.4,1410.9,561.5,1279,2886.59,Albic soils,clay,32,20.6,92,5.1,161,60,75,12384
623,M-NEC,MNEC0623,2008,MNEC03,WS0079,17.74 ,23.99 ,12.00 ,3176.2,1443.4,579.7,1336.2,3031.33,Albic soils,clay,29,20.1,121,5.7,161,60,75,9551
624,M-NEC,MNEC0624,2007,MNEC03,WS0223,18.51 ,24.70 ,12.83 ,3054.4,1421.9,604.1,1061.1,2564.57,Albic soils,clay,32,21,175,6.3,180,75,75,8000
625,M-NEC,MNEC0625,2007,MNEC03,WS0223,18.70 ,24.88 ,13.01 ,3066,1435,604.1,1045.3,2546.59,Albic soils,clay,39,26,129,6.4,180,75,75,8400
626,M-NEC,MNEC0626,2008,MNEC03,WS0223,18.09 ,24.08 ,12.54 ,2931.1,1342.2,565.9,1173.3,2699.07,Albic soils,clay,30,24,112,6.4,180,75,75,12855
627,M-NEC,MNEC0627,2008,MNEC03,WS0223,18.27 ,24.26 ,12.70 ,2887.2,1335,540.9,1151.7,2646.5,Albic soils,clay,32,18,107,6.3,180,75,75,12795
628,M-NEC,MNEC0628,2007,MNEC03,WS0079,17.10 ,23.31 ,11.43 ,3351.4,1533.9,590.7,1517.4,3402.59,Albic soils,clay,32,39,95,5.9,180,75,75,11097
629,M-NEC,MNEC0629,2008,MNEC03,WS0079,17.74 ,23.99 ,12.00 ,3176.2,1443.4,579.7,1336.2,3031.33,Albic soils,clay,32,34.3,240,4.8,161,60,75,11393
630,M-NEC,MNEC0630,2007,MNEC03,WS0079,18.53 ,24.91 ,12.76 ,3187.2,1512.2,565.8,1361.4,3013.49,Albic soils,clay,30,31,120,5.9,180,75,75,10910
631,M-NEC,MNEC0631,2008,MNEC03,WS0079,18.09 ,24.25 ,12.43 ,3057.9,1410.6,567.2,1272,2903.1,Albic soils,clay loam,30,32.9,395,5.3,161,60,75,11520
632,M-NEC,MNEC0632,2008,MNEC03,WS0080,17.39 ,23.55 ,11.69 ,3199.4,1411.5,611.8,1291.4,2963.44,Alluvial?soils,sandy loam,35,21,132,6.7,150,60,65,12390
633,M-NEC,MNEC0633,2008,MNEC03,WS0223,18.13 ,24.10 ,12.59 ,2955.3,1353.3,588.9,1175.2,2714.75,Albic soils,clay,28,17,130,6.6,180,75,75,8745
634,M-NEC,MNEC0634,2008,MNEC03,WS0223,18.22 ,24.19 ,12.67 ,2933.4,1350.4,585.8,1162.5,2693.23,Albic soils,clay,28,11,130,6.6,180,75,75,13245
635,M-NEC,MNEC0635,2008,MNEC03,WS0223,18.17 ,24.15 ,12.62 ,2907.7,1335.7,557.7,1164.9,2679.53,Albic soils,clay,28,20,123,6.5,180,75,75,8498
636,M-NEC,MNEC0636,2006,MNEC03,WS0092,17.73 ,23.78 ,12.23 ,2942.6,1323.6,555.9,1227.1,2875.94,Albic soils,sandy clay loam,29.7,26.7,116,5.4,150,75,75,9750
637,M-NEC,MNEC0637,2006,MNEC03,WS0092,16.54 ,22.62 ,11.03 ,3044.5,1346.3,567.2,1345.4,3137.16,Albic soils,sandy clay loam,35.1,25.7,112,5.8,150,75,75,9510
638,M-NEC,MNEC0638,2006,MNEC03,WS0092,16.58 ,22.58 ,11.12 ,2985.9,1327.7,567.2,1316.9,3086.63,Dark brown earths,clay loam,32.5,31.6,134,5.4,150,75,75,9885
639,M-NEC,MNEC0639,2008,MNEC03,WS0092,17.72 ,23.60 ,12.20 ,3065.1,1376.2,569.5,1136.5,2771.67,Dark brown earths,loamy sand,34.6,21.8,156,5.4,150,75,75,8795
640,M-NEC,MNEC0640,2008,MNEC03,WS0092,17.80 ,23.56 ,12.49 ,2937.5,1328.6,569.5,1066,2624.59,Albic soils,silty clay loam,26.7,31.7,164,5.4,150,90,75,9585
641,M-NEC,MNEC0641,2006,MNEC03,WS0092,17.66 ,23.80 ,12.11 ,3001.6,1342.6,555.9,1255.8,2926.2,Albic soils,sandy loam,35.6,19.8,126,5.7,150,75,75,9420
642,M-NEC,MNEC0642,2008,MNEC03,WS0092,17.82 ,23.61 ,12.42 ,2975.7,1346.8,569.5,1086.4,2666.3,Dark brown earths,silty clay loam,29.7,29.4,164,5.3,150,90,78,9825
643,M-NEC,MNEC0643,2006,MNEC03,WS0092,16.96 ,23.12 ,11.42 ,3054.3,1354.8,559.6,1315,3065.09,Albic soils,sandy loam,35.9,31.5,129,5.7,150,75,75,9120
644,M-NEC,MNEC0644,2006,MNEC03,WS0092,17.66 ,23.80 ,12.11 ,3001.6,1342.6,555.9,1255.8,2926.2,Albic soils,sandy clay loam,29.7,26.7,153,5.7,150,75,75,9735
645,M-NEC,MNEC0645,2006,MNEC03,WS0092,16.96 ,23.12 ,11.42 ,3054.3,1354.8,559.6,1315,3065.09,Meadow soils,silt loam,31.6,24.3,96,5.7,150,75,75,9855
646,M-NEC,MNEC0646,2007,MNEC03,WS0092,18.29 ,24.46 ,12.51 ,3163.4,1460,504.9,1322.6,3031.96,Albic soils,silt loam,36.7,29.7,137,5.4,150,75,77,9765
647,M-NEC,MNEC0647,2008,MNEC03,WS0092,17.80 ,23.56 ,12.49 ,2937.5,1328.6,569.5,1066,2624.59,Albic soils,sandy loam,32.1,25.4,156,5.2,150,84,75,8835
648,M-NEC,MNEC0648,2008,MNEC03,WS0092,17.80 ,23.56 ,12.49 ,2937.5,1328.6,569.5,1066,2624.59,Albic soils,sandy loam,33.4,34.8,146,5.2,150,86,77,8835
649,M-NEC,MNEC0649,2007,MNEC03,WS0092,18.36 ,24.52 ,12.59 ,3157.1,1460,504.9,1312.9,3017.15,Albic soils,sandy clay loam,41.7,34.7,137,5.7,150,75,75,8640
650,M-NEC,MNEC0650,2007,MNEC03,WS0092,18.21 ,24.40 ,12.42 ,3168.6,1460,504.9,1323.7,3037.15,Albic soils,silty clay loam,29.4,26.7,129,5.4,150,75,75,9735
651,M-NEC,MNEC0651,2008,MNEC03,WS0092,17.80 ,23.56 ,12.49 ,2937.5,1328.6,569.5,1066,2624.59,Meadow soils,silty clay loam,34.5,29.4,145,5.4,150,87,78,9735
652,M-NEC,MNEC0652,2008,MNEC03,WS0092,17.29 ,23.24 ,11.72 ,3129.9,1378.3,572.5,1185.3,2859.43,Albic soils,sandy clay loam,31.4,32.4,154,5.2,150,77,75,9780
653,M-NEC,MNEC0653,2007,MNEC03,WS0092,18.49 ,24.66 ,12.71 ,3143.1,1460,494.1,1302,2996.75,Dark brown earths,loamy sand,42.9,26.4,97,6.2,150,75,75,8265
654,M-NEC,MNEC0654,2008,MNEC03,WS0092,17.53 ,23.43 ,11.99 ,3068.2,1372.8,569.5,1161,2819.91,Albic soils,loamy sand,28.7,24.7,156,5.4,123,78,93,7590
655,M-NEC,MNEC0655,2007,MNEC03,WS0092,18.49 ,24.66 ,12.71 ,3143.1,1460,494.1,1302,2996.75,Albic soils,silty clay loam,35.7,26.7,112,5.4,150,75,75,9030
656,M-NEC,MNEC0656,2007,MNEC03,WS0092,18.67 ,24.73 ,12.94 ,3079.8,1446.7,490.9,1266.4,2934.29,Albic soils,loamy sand,34.6,26.7,143,6.1,150,75,75,9780
657,M-NEC,MNEC0657,2007,MNEC03,WS0092,18.67 ,24.73 ,12.94 ,3079.8,1446.7,490.9,1266.4,2934.29,Albic soils,sandy loam,35.9,19.8,146,5.1,150,75,75,8505
658,M-NEC,MNEC0658,2007,MNEC03,WS0092,18.49 ,24.66 ,12.71 ,3143.1,1460,494.1,1302,2996.75,Albic soils,sandy loam,32.4,24.4,123,5.7,150,75,75,9060
659,M-NEC,MNEC0659,2008,MNEC03,WS0092,17.80 ,23.56 ,12.49 ,2937.5,1328.6,569.5,1066,2624.59,Albic soils,sandy clay loam,36.9,38.9,167,5.2,150,86,77,9266
660,M-NEC,MNEC0660,2007,MNEC03,WS0095,18.86 ,25.12 ,13.50 ,3054.6,1440.8,483.9,1185.4,2774.08,Meadow soils,clay loam,26.3,26,64,6.2,150,60,75,10697
661,M-NEC,MNEC0661,2007,MNEC03,WS0095,18.86 ,25.12 ,13.50 ,3054.6,1440.8,483.9,1185.4,2774.08,Albic soils,clay loam,28.3,31,88,5.8,150,60,75,11679
662,M-NEC,MNEC0662,2007,MNEC03,WS0095,18.86 ,25.12 ,13.50 ,3054.6,1440.8,483.9,1185.4,2774.08,Albic soils,clay loam,25.6,22,85,6.1,150,60,75,10401
663,M-NEC,MNEC0663,2007,MNEC03,WS0095,18.86 ,25.12 ,13.50 ,3054.6,1440.8,483.9,1185.4,2774.08,Albic soils,clay loam,25.7,9,76,6.2,150,60,75,10367
664,M-NEC,MNEC0664,2007,MNEC03,WS0095,18.86 ,25.12 ,13.50 ,3054.6,1440.8,483.9,1185.4,2774.08,Albic soils,sandy loam,26.4,21,70,5.9,150,60,75,11912
665,M-NEC,MNEC0665,2007,MNEC03,WS0095,18.86 ,25.12 ,13.50 ,3054.6,1440.8,483.9,1185.4,2774.08,Alluvial?soils,sandy loam,24.6,27,72,6.1,150,60,75,11454
666,M-NEC,MNEC0666,2008,MNEC03,WS0095,17.77 ,24.10 ,12.63 ,2950.1,1323,652.7,1093.9,2638.03,Alluvial?soils,loam,27.3,19.8,117,5.9,150,60,65,11189
667,M-NEC,MNEC0667,2008,MNEC03,WS0095,17.77 ,24.10 ,12.63 ,2950.1,1323,652.7,1093.9,2638.03,Brown earths,sandy loam,23.6,24.8,104,5.8,150,60,65,11189
668,M-NEC,MNEC0668,2008,MNEC03,WS0095,17.77 ,24.10 ,12.63 ,2950.1,1323,652.7,1093.9,2638.03,Alluvial?soils,sandy loam,21.9,9.6,80,6.1,150,60,65,11190
669,M-NEC,MNEC0669,2008,MNEC03,WS0095,17.77 ,24.10 ,12.63 ,2950.1,1323,652.7,1093.9,2638.03,Albic soils,sandy loam,22.7,17.3,86,5.7,150,60,65,10550
670,M-NEC,MNEC0670,2008,MNEC03,WS0095,17.77 ,24.10 ,12.63 ,2950.1,1323,652.7,1093.9,2638.03,Brown earths,sandy loam,28.6,17.3,83,5.8,150,60,65,11292
671,M-NEC,MNEC0671,2008,MNEC03,WS0095,17.77 ,24.10 ,12.63 ,2950.1,1323,652.7,1093.9,2638.03,Alluvial?soils,sandy loam,28.4,17.5,91,5.6,150,60,65,10811
672,M-NEC,MNEC0672,2008,MNEC03,WS0095,17.77 ,24.10 ,12.63 ,2950.1,1323,652.7,1093.9,2638.03,Albic soils,clay loam,25.6,37.6,75,5.7,150,60,65,10181
673,M-NEC,MNEC0673,2008,MNEC03,WS0095,17.77 ,24.10 ,12.63 ,2950.1,1323,652.7,1093.9,2638.03,Alluvial?soils,clay loam,22.3,41.4,67,5.9,150,60,65,12390
